product_id,product_name,tags
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring","fire-boltt visionari 1.78"" amol bluetooth call smartwatch 368*448 pixel resolut 100+ sport mode tw connect voic assist spo2 & heart rate monitor electron wearabletechnolog smartwatch ₹16 999 4.3 17162 fire-boltt india' 1 wearabl watch brand q122 idc worldwid quarterli wearabl devic tracker q122.【bluetooth call watch】- fire-boltt visionari enabl make receiv call directli watch via built-in speaker microphone. smartwatch featur dial pad option access recent call & sync phone’ contacts.;【1.78"" amol display】 - fire-boltt visionari premium 368*448 pixel resolut 1.78"" amol display come alway feature.|【ov 100 sport modes】 - walk run tediou workout mode cover all. fire-boltt visionari smartwatch wonder track job sport mode user carri day gym.;【connect tw go】- smartwatch intern storag memori 128mb store song listen local music bluetooth headset|【ai voic assistance】- command watch let magic happen. special technolog fire-boltt visionari smartwatch;【smart 360 health tracking】 - fire-boltt visionari smartwatch come complet packag health track features. spo2 track real time heart rate track stay fit always. breath exercis women health smartwatch fit use purpose|【ip68 water resistant】 - smartwatch fit withstand sweat dust dirt sand resist submers upto maximum depth 1m freshwat twenti minutes.;【smart notifications】 - keep notifi everi second activ social media connects. miss notif receiv smartphone.; 【remot controls】 - click numer pictur listen favourit song one touch. 【basic reminders】 - drink water walk normal break got cover sedentari remind alwasi stay hydrat walk good step healthi life|band materi type: silicone; band color: black; human interfac input: buttonstouch screen; includ components: 1 smartwatch 1 manual 1 magnet charger 1 warranti card; case materi type: metal; clasp type: tang buckle; color name: black; compat devices: smartphonetablet|th amol provid line performance. thinner lighter flexibl one safest display technolog ever developed..band width:20 millimeters.wat resist depth:1 meter nice watch con great devic budget !! amaz amazon service!! good watch price watch face could better amol screen & touch averag wrist band. today reciev watch first instanc win heart ....i use whole day found pro con watchpros# amol display bright nice# look design premium# bluetooth call awesom speaker loud clear . even voic reach opposit parti clearli call watch.# calcul featur useful# multi function crown button easi use .. easili chang theme scroll crown button# play music directli watch intern storag although 128 mb suffici store around 10 song approx.. song sound qualiti also fine# strap qualiti good soft# tw connect featur also nicecons# sometim found watch disconnect phone ..not sure happen check one day# fingerprint clearli visibl screen glass .. attach pic it#health tracker near accur never reli smartwatch price range.i measur bp watch bp machin result different... 70-80% accur only..# ai voic assist use work mobil press voic assist button watch .. like give command set alarm watch set alarm mobil basic button wake googl assist mobil phone.#sometim pick call mobil phone call automat transfer watch voic start come watch speaker.. quit irritating..thi must correct firmwar updat purchas rs.3420/- includ bank offer . price rang overal good & premium watch ..it experi watch one dayrest work long run depends.. reciev damag devic first... slight gap display bodi left side.. quickli reciev replac next day....th replac good...amazon provid great servic deliv replac 16 hour ...so great job amazon..also live bangalore.. experi might vari place place..prossmooth enough uifairli accur read sensorsheartr bp spo2cal qualiti great price.. good speaker good mic..you control spotifi soundcloud music watch .and use tw listen spotifi control watch... seamless...display great ..color punchi bezel good enough... narrow crossbeat ignit s4 max still good enough...build qualiti good feel premium.. feel like 5k watch...so cannot trick anyon appl watch 😂strap long everi review mentions.. strap good enough... comfy..i order metal strap amazon watch amazing...ui look much better person reviews.. ui smooth look good... good realm watch 3 pro..but still good price..overal good watch price around 3.5k -3.9kanymor worth pricerealm watch 3pro best around price.. get stock 4k get realm watch 3 pro..or els price segment firebolt visionari overal best watch compar watch 4kconscal reciev watch doesnt stay tw switch watch reason..which onestep littl inaccur read step even walking..so dont reli step counterbatteri life great your use alway display calling... mayb around 3 daysbut otherwis batteri stay 5 days.blutooth rang good.. vari watch watch.. also phone phone.. get decent bluetooth rang around 20 ft .. fact con.. write review 1 week use watch bp bpm spo2 run sleep track function work well watch speaker also loud clear callers. con want listen song watch mobil bluetooth disconnect automat fund use ignor overal good watch. everyth absolut greta smartwatch.but thing could better:. watch faces- option add upto 3-4 watch face app rather one time 10 pre-instal ones. app ui could better. dnd mode absent. option toggl bluetooth (alway on) review would like appreci great strategi pour honest review user give bookmyshow voucher.i love touch screen experi & amol screen watch give feel premium watch. band watch averag & look premium & separ order metal band. expect mobil app improv fireboltt find good enough compar boat' app watch (a boat smartwatch). rest visionari good buy & worth money thing physic appeal averag qualiti band."
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)",boat basshead 122 wire earphon heavi bass integr control mic (gun metal) electron headphon earbuds&accessori headphon in-ear ₹1 290 4.2 206 tune premium audio 10mm driver enhanc vibe basshead 122|vibe rhythm day super extra bass immers enthral time.|commun hands-fre seamless way built-in mic high sensit versatil frequenc rang provid optimum call experience|plug nirvana 3.5mm gold plate jack begin journey toward auditori bliss. boat best. awesom good rang ..... great product price rang awesom product nice perfect qualiti sound qualiti amaz care use wire earplug control seem delicate. one neg point nois cancel sucks. great bass noic overal awesom build qualiti slick 👍 obvious best earphon certainli job price miss much bit bassgreat buy though valu money. decent build qualiti looks. best product price range. nice... valu product like best qualiti good 👍 thi reng
B09T3H12GV,"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advance Exchange Warranty, Black",dell usb wireless keyboard mous set- km3322w anti-fad & spill-resist key 36 month batteri life 3y advanc exchang warranti black computers&accessori accessories&peripher keyboard mice&inputdevic keyboard&mouseset ₹2 498 4.2 33717 movement detect technolog (mouse): optic button qty: 03 movement resolution: 1000 dpi|hot key function: volum mute keyboard technology: plunger|devic type: keyboard mous set|wireless receiver: usb wireless receiv adjust height: yes|interface: 2.4 ghz type keyboard/mous : wireless best gener use work well basic usag good product budget ok product. great. good good one great product good. write use two month --pro -1. noiseless button2. soft press3. lightweight4. good build quality5. non-eras button sign6. easi batteri installation7. good support range8. button work properly9. 104 button available10. low batteri indic (the indic glow instal new battery. glow batteri low.)con -1. num-lock light2. caps-lock light3. scroll-lock light work well basic usage.th key travel smooth fine mose click wheel smooth fine start range. perhap next one slightli expens guess might could tried. keyboard superb. mous nice. howev led light mous isn’t work piec received. mabl give 5 star rate flaw. come duracel batteri straight away plug play it.you keep reciev realli close keyboard mous yet mous constantli show lag skip movement. good wireless keyboard mous combin made desk clean great product dell use long time comfort long hour working. good product key space larger normal pc keyboard.
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",ambran unbreak 60w / 3a fast charg 1.5m braid type c cabl smartphon tablet laptop & type c devic pd technolog 480mbp data sync quick charg 3.0 (rct15a black) computers&accessori accessories&peripher cables&accessori cabl usbcabl ₹349 4.0 43994 compat type c enabl devic android smartphon (mi samsung oppo vivo realm oneplu etc) tablet laptop (macbook chromebook etc)|support quick charg (2.0/3.0)|unbreak – made special braid outer rug interior bind ultra-dur cabl won’t affect daili rough usage|id length – ideal length 1.5 meter neither short like typic 1meter cabl long like 2meter cable|support maximum 3a fast charg 480 mbp data transfer speed|6 month manufactur warranti date purchas good braid cabl type c devic good qualiti product ambran super cabl good qualiti good product good good qualiti price one issu unit order cabl connect phone android auto car. cabl realli strong connect port realli well made. alreadi micro usb cabl ambran still good shape. connect phone car use cabl got connect well issues. also connect charg port ye fast charg support. qualiti good price main thing ever thought cabl long good one charg power good also support fast charg valu money extra length👍 good work fine product qualiti good good good bought daughter' old phone.brand new cabl charg alreadi repack request replacement.i check green colour paste/fungu insid micro usb connector. clean alcohol start work again.check amper charg speed got around 1400ma-1500ma - bad came braid 1.5m long cabl pretti impress price.can't blame manufacturer.but qualiti issu distributor might store humid place.
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",sounc fast phone charg cabl & data sync usb cabl compat iphon 13 12 11 x 8 7 6 5 ipad air pro mini & io devic computers&accessori accessories&peripher cables&accessori cabl usbcabl ₹999 3.9 7928 【 fast charger& data sync】-with built-in safeti proctect four-cor copper wire promot maximum signal qualiti strength enhanc charg & data transfer speed 480 mb/ transfer speed.|【 compatibility】-compat iphon 13 12 11 x 8 7 6 5 ipad air pro mini & io devices.|【 sturdi & durable】-th jacket enforc connector made tpe premium copper resist repeatedli bend coiling.|【 ultra high quality】: accord experiment result fishbon design accept least 20 000 bend insert test extra protect durability. upgrad 3d aluminum connector exclus laser weld technolog ensur metal part break also tighter connect fit well even protect case never loos connection.|【 good sale service】-our friendli reliabl custom servic respond within 24 hour ! purchas confid everi sale includ 365-day worry-fre servic prove import set quality. good speed earlier version good product work good good price good worth money work nice realli nice product quit durabl sturdi work good product nice product work well realli nice product
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)","nois colorfit pro 4 advanc bluetooth call smart watch 1.72"" truview display fully-funct digit crown 311 ppi 60hz refresh rate 500 nit bright (charcoal black) electron wearabletechnolog smartwatch ₹5 999 4.1 5179 advanc bluetooth calling: upgrad effortless call experi - attend/reject call dial number wrist.;digit crown: navig watch adjust volum chang watch face via fully-funct crown.|1.72’’display: colorfit pro 4 featur 1.72’’ tft lcd 25% screen area colorfit pro 3.;vivid clarity: view inform brightest sun thank 311 ppi 500 nit brightness.|60hz refresh rate: get smoother scroll & navig experience.;100 sport modes: take pick 100 sport mode ace game.|nois health suite: know bodi batteri fit features.;product suite: get work done quick repli option stock market updat alarm disconnect smart dnd want to.; water resist level: water resistant|item type name: smartwatch; connect technology: usb; includ components: ‎smartwatch magnet charger user manual warranti card improv requir best track sleep calori burnt heart rate. nois nois watch good nois everyth well far nois bluetooth call 1. pleas add app galleri right left swap home screen. right left swap left right swap pages.2. ring instead vibrat alarm give option depend user.3. temperatur sync fast go noisefit app weather set sync feel like jugad. thing fix updat pl tri watch look cool work well sensor accurate. show 1 1½ hour everi night also heart rate gener higher actual calori burnt lower pedomet less accur nice one. bp monitor missing. like product like watch much everyth well far happi good featur"
B08ZJDWTJ1,"Seagate Expansion 1TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM1000400)",seagat expans 1tb extern hdd - usb 3.0 window mac 3 yr data recoveri servic portabl hard drive (stkm1000400) computers&accessori externaldevices&datastorag externalharddisk ₹4 999 4.5 50810 digit storag capac - 1tb; get extra layer protect data includ 3 year rescu data recoveri services|form factor - 2.5 inch hardwar interfac - usb 3.0 drive rpm - 5400|password protect - no; sleek simpl portabl drive design take photo movi music on-the-go|automat recognit window mac comput simpl setup (reformat requir use time machine)|drag-and-drop file saving|usb 3.0 power good gud hard disk good product serv purpos seagat portabl 1tb extern hard disc good good use good one. gud hard disk good data cabl qualiti poor finalis product lot research. work well. go it. serv purpos good one nice product still work.
B08FTFXNNB,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoom, Microsoft Teams and Other Apps (Black)",hp w100 480p 30 fp digit webcam built-in mic plug play setup wide-angl view video call skype zoom microsoft team app (black) electron cameras&photographi videocamera ₹1 999 3.7 3369 hp w100 480p hd web camera enabl user experi good qualiti video call support video qualiti 640x480 pixel latest version skype zoom facebook etc. come 60° wide angl view stun visual experience.|design record video qualiti 640x480 pixel youtub upload social media uploads. webcam support tripod stand plug webcam via usb port computer.|com built-in nois isol mic help avoid nois video chat record video also includ awb(automat white balance) get clear natur images.|equip tripod readi univers clip fit perfectli laptop lcd monitors. abil swivel 270° up-down adjust web camera.|univers compat plug n play featur use usb 2.0 connect make essenti gadget use daili life irrespect offic home. 1 year manufactur warranti devic date purchase. valu money good wualiti reliabl easi use 👌 good avarag product vga quality!! mic avail product basic function ok good use day light video slight zoom great offic work sinc want focu face rather rest background. howev slight ting sepia (warm temperature) pictur quality/ henc reduc 1 star. realli cost effective! product help live class ye product averag product. pictur qualiti ok ok also mike work ok ok caller listen voic normally. good use offic home skype call zoom meetings. pictur qualiti crap!! tbh mic quick setup download need built qualiti complaint pictur qualiti near averag mic qualiti ok could cheaper good daylight window sunlight use work better. night start lag (you need much light night may harm eye start headache)i gave 4 bc price 3 star camera quality. (bcz good night)
B08YDFX7Y1,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB",zebron zeb-dash plu 2.4ghz high precis wireless mous 1600 dpi power save mode nano receiv plug & play usag - usb computers&accessori accessories&peripher keyboard mice&inputdevic mice ₹449 3.5 11827 design: wireless mous ergonom form factor|buttons: 4 buttons: left/right/scrol click/dpi switch|receiver: usb nano receiver|features: 2.4ghz high precis mous power save mode|tracking: 800/1200/1600 dpi optic sensor|usage: best laptop/pc/mac use simpl use great product good good satisfi 🙂 good product good product price. game good product. use week daili basis. good product.1.for normal use great. use ease.2. game 🎮 also usabl littel bit heavi side unnotic habit play games.3 sleep mode good featur help save batteri 🔋. worri kill switch whenev leav pc. nice product valu money mous noisi small too.i return mous got better product quantum keyboard satisfi me.also mous packag contain battery.so care think twice purchas product. nice product far work smooth good product price. fall get broken. good basic use gaming. like product.
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",boat deuc usb 300 2 1 type-c & micro usb stress resist tangle-fre sturdi cabl 3a fast charg & 480mbp data transmiss 10000+ bend lifespan extend 1.5m length(martian red) computers&accessori accessories&peripher cables&accessori cabl usbcabl ₹699 4.2 94364 boat deuc usb 300 2 1 cabl compat smartphon tablet pc peripher bluetooth speaker power bank devic type-c well micro usb port|it ensur 3a fast charg data transmiss rapid sync 480 mbps|the premium nylon braid skin make sturdi invinc extern damage|it aluminium alloy shell hous make last longer 10000+ bend lifespan extend frame protect strain relief|th resili flexibl design offer tangl free experi seamlessly|deuc usb 300 cabl offer perfect 1.5 meter length smooth & hassle-fre user experience|2 year warranti date purchas good product good one nice realli nice product first time chang good fine product could better nice charg like jet good product long wire charg good nice bought cabl rs.339 worthi product price test variou charger adapt 33w 18w support fast charg well. good ok got good price sale amazon product use warranti warranti need go far practic cost mine micro type c connector stop work day only. like product
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),zebron zeb-companion 107 usb wireless keyboard mous set nano receiv (black) computers&accessori accessories&peripher keyboard mice&inputdevic keyboard&mouseset ₹999 3.5 15295 keyboard interfac usb (nano receiver) total no.of key 104|companion 107 wireless keyboard mous combo come nano receiv built home/offic use. plug play|mous interfac usb (nano receiver) resolut 1200 dpi no. button 3|mous high precis compact & ergonom design advanc optic sensor technolog nano receiv plug play|th mous tag combo ergonom design super compact. high precis mous 1200 dpi three buttons.|1 year warranty-from date purchase|th keyboard featur 104 key inclus rupe key. low batteri led indic power-sav mode. worth buy ! good one offer price good one budget good one. best price. good ok good product use product last 12 day work great.keyboard:- key realli soft touch almost soundless. automat goe power save mode 1m20sec use.mouse:- work smooth work almost everi surfac .fast-typ also use product. - yes.just material/plast keyboard expect within price. model companion 102 keyboard button compar /comfort standard basic model availablehowev need practic get use .overal ok rough use avoid use laptop keyboard ..keyboard requir aaa batteri mous requir aa battery.. could maintain same.. need check batteri life keyboard.mous come button save batteri life. good space i'm use good. one key came i'v replace. work well. depend bco u r careful...... next one come can't say useless. keyboard excel mous qualiti average...but price perfect choice. good ok good product
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown","syvo wt 3130 aluminum tripod (133cm) univers lightweight tripod mobil phone holder mount & carri bag smart phone gopro camera - brown electron cameras&photographi accessori tripods&monopod tabletop&traveltripod ₹3 990 4.3 27139 lightweight compact: weigh pound. extend 22"" 30"" 40"" 50"". minimum height: 16"". carri case included.. centr shaft jack system:turn button lightli control jack system. button loos center shaft easily. button turn tight height fixed. camera smoothli move stably. fulli extend length 105cm.|univers cellphon holder: easi attach & pad grip avoid cellphon damag / adjust phone adapt fit phone maximum stretch width 3.4"".|level indicator: built-in bubbl view level 3-way head allow tilt swivel motion; portrait landscap options.|wid compatible: compat video camera digit camera still camera projector gopro devic smart phone adapt scopes.|3-sect lever-lock legs: uneven terrain? need frame shot so? tripod effortlessli accommod custom set-up thank lever-lock leg three extend sections.|lightweight compact: weigh pound. extend 22"" 30"" 40"" 50"". minimum height: 16"". carri case included.. centr shaft jack system:turn button lightli control jack system. button loos center shaft easily. button turn tight height fixed. camera smoothli move stably. fulli extend length 105cm.|univers cellphon holder: easi attach & pad grip avoid cellphon damag / adjust phone adapt fit phone maximum stretch width 3.4"". good beginn light weight & sturdi product good light weight. excel easi use light weight carri superb tripod i'm happy🙂 good product ok good recent purchas tripod onlin amazon pleas purchase. product arriv quickli well packag make easi set up. construct solid sturdi allow confid use camera without fear wobbl shaking. addit price extrem afford compar similar product sites. overal would highli recommend product anyon look inexpens yet reliabl tripod! product good expect sturdi light weight good beginnersthank product good light weight. like much product amaz afford price use help beginn easi use light weight carri around. great tool click pictur scenic holiday. stabil perfect. beginn start it👍 like stabil mobil holder simpli superb one phone & camera"
B0B31BYXQQ,"Boult Audio Airbass Z20 True Wireless, 40H Battery Life, Zen ENC Mic, Type-C Lightning Boult Fast Charging (10Mins=100Mins), BoomX Tech Bass, ENC, IPX5 in Ear Earbuds with mic (Green)",boult audio airbass z20 true wireless 40h batteri life zen enc mic type-c lightn boult fast charg (10mins=100mins) boomx tech bass enc ipx5 ear earbud mic (green) electron headphon earbuds&accessori headphon in-ear ₹5 499 3.9 9504 offer playback time 10 hour everi charge. carri case give 4 addit charg earbud make total play-tim 40 hours.not : size earbud tip match size ear canal headset worn properli ear may obtain correct sound qualiti call performance. chang earbud tip one fit snugli ears|touch control & voic assistant: one multifunct button play/paus previous/next track answer/hang-up calls. voic assist function let access siri/googl assistant.|[auto pair ] automat pair devic soon take case. need manual pair devic time|ipx5 water resist - comfort use outdoor gym. best use wid like phone.....it great rang good budget good good music lover nice product boult audio airbass z20 review good product impress worth buy everyth good i'v use like lot earbudss nd one found quit ammusing.....lik get nice rang qualiti devic never cnct wid everi wireless device..... connect wid devic nd work swesom use bluetooth around one week experi call qualiti averag use listen music base lover. bass qualiti good better. overal good small disub drive rang nice good product. like sound good qualiti normal good product impress sound nd bass good nd valu money
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",portron konnect l 1.2m fast charg 3a 8 pin usb cabl charg & sync function iphon ipad (grey) computers&accessori accessories&peripher cables&accessori cabl usbcabl ₹399 4.2 16905 [charg & sync function]- cabl come charg & data sync function|[high qualiti material]- tpe + nylon materi make sure life cabl enhanc significantly|[long cord]- cabl extra thick 1.2 meter long optim easi use comfort home office|[mor durable]-thi cabl uniqu interm design multi-us posit provid best comfort perform using|[univers compatibility]- compat devic like iphon xs x xr 8 7 6s 6 5s ipad pro ipad mini ipad air good origin decent good one secondari use best qualiti good amaz product mind blow price! nice qualiti good product bought instead origin appl work 150r fast appl charger good option want cheap good product bought ipad pro 10.5 work flawlessli build qualiti ok like gonna hang cloth want strong cabl even braid cabl stop work year use anker appl store strong braid cabl stop work year pleas buy high end cabl instead choos one even stop work with year loos 150r compar 2000rs.update------------------------------------pin stop charg one side slip pin charg side updat let know long work it’ good. sure durabl pin area feel bit fragil support appl carplayso littl disappoint thatoth cabl made good qualiti best buy 100% fath write review post 10 month 3 order product.honestli portron konnect l lightn cabl work like magic origin appl charg brick.se price cabl initi hesit buy low ₹99/- offer wasn’t sure would work well iphon 12 whether would impact iphone’ batteri health lightn cabl brand cost ₹350/- like wayona amazon basic etc.earli use wayona brand lightn cabl eventu fray stop working.charg speed:charg iphon fast enough almost similar compar origin cabl level use 12w origin appl power adapter.qu durability:great qualiti braid cabl doesn’t tangl easili withstand day-to-day usage.l-shap pin:thi innov portron make sure cabl doesn’t get damag even use charging.carplay data sync:work smoothli carplay sync data effortlessly.ps: use cabl origin appl charg brick extrem satisfi performance. better expect product like qualiti plan buy type cabl come usb c light cabl emerg purpos much love cable. buy cabl emerg use sinc good one good product valu money
B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",sandisk ultra flair 64gb usb 3.0 pen drive multicolor computers&accessori externaldevices&datastorag pendriv ₹1 350 4.3 30058 high-spe usb 3.0 perform 150mb/ read speeds|transf full-length movi less 30 seconds!|th drive’ durabl stylish metal case keep import file safe includ sandisk secureaccess softwar let password-protect encrypt sensit files|compat usb 2.0 3.0 port oper temperature32° – 95°f (0° – 35°c)|countri origin: malaysia|9th gener intel core i9 processorsproduct formerli coffe lakedesktoplithography14 nmprocessor base frequency3.60 ghztdp95 wintel uhd graphic 630350 mhz|bx80684i99900k great pendriv valu money good kaafi slow hai heat issu bhi hai good fast drive best pendriv prize. satisfactori bit heat issue. averag initi pendriv got get hot insert without anyth appli exchang second time got pendriv get littl bit warm much better first time. call sandisk first pendriv ask ask replac second time i'v got good pendrive. go it. best qualiti valu money work good 60 percent good40 percent badheat fast metal bodi guess kind slowbuilt qualiti good sinc metal build qualiti great caus heat issu transfer file longer period time otherwis perform expect best pendriv prize speed good. suggest u buy without worri qualiti pen drive absolut good expect ye custom mention comment heat issue.. ye heat actual use.. mean transfer hardcor use pendriv left idl complet normal. forgot pendriv attach afternoon complet normal.. heat issu transfer done. averag
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)","boat xtend smartwatch alexa built-in 1.69” hd display multipl watch face stress monitor heart & spo2 monitor 14 sport mode sleep monitor 5 atm & 7 day battery(charco black) electron wearabletechnolog smartwatch ₹7 990 4.2 69619 alexa- alexa built-in voic assist set remind alarm answer question weather forecast live cricket score command!|screen size- ;1.69"" big squar colour lcd display round dial featur complet capacit touch experi let take control effortlessly.|watch faces- multipl watch face customiz option match ootd everi day!|brightness- ambient light display allow automat adjust bright watch suit environment|hr & spo2- watch come stress monitor read hr indic stress levels.it also monitor heart rate spo2 (blood oxygen levels) keep tab overal health.|sleep monitor- track stage sleep everi night keep tab sleep health sleep monitor featur watch.|sport friendly- 14 sport mode 5 atm dust splash sweat resist make perfect fit companion have. best budget watch mera waqt badal ke rakh diya!! nice product user friendli compar smart watch nice watch... vika nice worth grt wow!!! wow!!! beauti product like exist afford price?! mean simpli amaz watch. kya dikhti hai yaar aur kya waqt dikhati hai yaar. yeh ghadi tik-tik toh nahin chalti made life track theek-theek sure sinc day me. love watch. accuraci colour (black) weight apper etc. amazing.giv 4 star mobil app suck real. mobil connect lot improvised. could upto mark agar ghadi banan pe itna kharcha kar hi diya hai toh :( nice product user friendli compar smart watch. nice watch nois best...it' use product like 6 month charg work good producti hv use product sinc 1 year"
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",tygot bluetooth extend selfi stick wireless remot tripod stand 3-in-1 multifunct selfi stick tripod stand compat iphone/oneplus/samsung/oppo/vivo phone electron mobiles&accessori mobileaccessori photo&videoaccessori selfiestick ₹1 999 4.0 3382 bluetooth enabl selfi stick mobil phone. click wireless remot captur photo|bluetooth selfi stick provid tini wireless remot connect phone use 15 ft|ultra light selfi stick use take selfi captur favour videos. multifunct tripod selfi stick weigh 113 grams.. rubber grip : no|tygot mobil selfi stick compact foldable. extend 60 cm long|selfi stand mobil phone rotat 360 degre + 220 degre angular adjust valu money 1 month usag review good product product good light weight. good product nice product.bluetooth option good go much stabl decent product seem good product first use selfi stick made cheap qualiti plastic.howev built structur selfi stick stabl even tripod stand provid ampl support make video time laps portrait selfie.recommend video blogger start channel youtub sites.it worth product money pay purchas it. take product trip. good alway afraid whether go fell stand. holder clumpsi cannot hold tighter. need anoth person help insert phone stand need sit stretch phone holder insert phone. mayb worth 399₹. let know doubt user friendli product good light weight. work well bluetooth connect also good. nice product.bluetooth option good stabil ok otherwis decent product good product
